label,value
1,-0.543238091
1,-0.503576256
1,-0.348718006
1,-0.577599452
1,-0.52717688
1,-0.398035398
1,-0.543524364
1,-0.601545653
1,-0.481408997
1,-0.443684695
1,-0.741897342
1,-0.571681998
1,-0.442495756
1,-0.451926385
1,-0.462988716
1,-0.516244791
1,-0.630250786
1,-0.519211541
1,-0.333926125
1,-0.41312876
1,-0.701516818
1,-0.599690494
1,-0.603425079
1,-0.412047895
1,-0.428749517
1,-0.322781282
1,-0.375387696
1,-0.616362557
1,-0.493842577
1,-0.557646002
1,-0.65929365
1,-0.428431441
1,-0.40751484
1,-0.536614691
1,-0.347837131
1,-0.370204532
1,-0.52535141
1,-0.538246272
1,-0.402692894
1,-0.393028606
1,-0.554441474
1,-0.506307104
1,-0.264171505
1,-0.169761792
1,-0.295085538
1,-0.193098767
1,-0.296892083
1,-0.43115217
1,-0.245064522
1,-0.129354444
1,-0.446028919
1,-0.240664401
1,-0.466432517
1,-0.426027153
1,-0.29119627
1,-0.209756744
1,-0.326139206
1,-0.404000292
1,-0.242886291
1,-0.28422298
1,-0.316816157
1,-0.507627866
1,-0.34179143
1,-0.434131608
1,-0.510481712
1,-0.383532202
1,-0.160926211
1,-0.271772123
1,-0.34950304
1,-0.347654049
1,-0.358341426
1,-0.313696488
1,-0.380239307
1,-0.459956622
1,-0.415797748
1,-0.290590918
1,-0.305296051
1,-0.460848275
1,-0.365605952
1,-0.294173455
1,-0.433208039
1,-0.190247574
1,-0.442664408
1,-0.390016322
1,-0.185361324
1,-0.394366759
1,-0.501378719
1,-0.43461224
1,-0.424123786
1,-0.263010012
1,-0.324677846
1,-0.368102806
1,-0.360960949
1,-0.336128074
1,-0.220270437
1,-0.392140032
1,-0.431760465
1,-0.382017551
1,-0.392961278
1,-0.322815139
1,-0.391619247
1,-0.385456249
1,-0.424331628
1,-0.427992108
1,-0.401422793
1,-0.326777203
1,-0.289786825
1,-0.32744609
1,-0.499796405
1,-0.237002295
1,-0.068110982
1,-0.382966618
1,-0.45784313
1,-0.330646618
1,-0.236984832
1,-0.401038825
1,-0.282130551
1,-0.350368073
1,-0.222579993
1,-0.299272118
1,-0.316373861
1,-0.511512261
1,-0.393143952
1,-0.318140844
1,-0.127319883
1,-0.271185167
1,-0.304075914
1,-0.466663011
1,-0.373733861
1,-0.557548582
1,-0.507893964
1,-0.458535449
1,-0.43846834
1,-0.403024669
1,-0.466296414
1,-0.344422197
1,-0.475707615
1,-0.285035124
1,-0.435957721
1,-0.373234423
1,-0.382621345
1,-0.442279802
1,-0.301789981
1,-0.43266082
1,-0.31642246
1,-0.411721428
1,-0.354365723
1,-0.411323986
1,-0.190068975
1,-0.26402897
1,-0.08046886
1,-0.491018048
1,-0.176765577
1,-0.31252806
1,-0.291260327
1,-0.352447712
1,-0.346367345
1,-0.383803566
1,-0.259216822
1,-0.35499569
1,-0.273248385
1,-0.320862256
1,-0.162457635
1,-0.317045781
1,-0.232681788
1,-0.385875552
1,-0.42190556
1,-0.321292183
1,-0.36496444
1,-0.365571057
1,-0.03095742
1,-0.043552641
1,0.180870668
1,-0.081174597
1,0.025308047
1,-0.209310107
1,0.084154588
1,0.051448649
1,0.100738323
1,-0.06618142
1,-0.155664643
1,-0.032543768
1,0.240277677
1,-0.012240445
1,0.036362806
1,-0.028256014
1,0.086637517
1,-0.099007664
1,0.010419794
1,0.026351742
1,0.127593114
1,0.170876025
1,-0.224154398
1,-0.023896293
1,-0.152200976
1,-0.073337341
1,0.066702386
1,0.115507934
1,0.123727869
1,-0.188092512
1,-0.134403007
1,-0.128698511
1,-0.078300367
1,-0.002907076
1,0.047115443
1,-0.005462761
1,-0.040338534
1,0.124534512
1,-0.09768218
1,-0.027923493
1,-0.119214242
1,-0.054569294
1,0.062411712
1,-0.184211701
1,-0.066532672
1,-0.061466215
1,-0.042680838
1,-0.000898651
1,-0.048680162
1,-0.065089941
1,-0.009798288
1,-0.016782587
1,-0.160434235
1,-0.177919972
1,-0.057256104
1,0.069994604
1,-0.019670626
1,-0.074645194
1,0.093774813
1,-0.262540124
1,0.074616483
1,0.067411002
1,0.10142675
1,-0.008071423
1,-0.022164773
1,-0.064635911
1,0.137408466
1,-0.091291053
1,0.047971118
1,0.074236675
1,0.023154789
1,-0.090696374
1,0.248194524
1,0.022661946
1,-0.013791624
1,-0.054154924
1,-0.0804592
1,0.093062739
1,0.154306521
1,0.13817869
1,-0.016666876
1,-0.165858287
1,-0.055434916
1,0.050668347
1,0.015247581
1,-0.037238114
1,-0.111704604
1,-0.042781473
1,0.093918381
1,-0.092070991
1,-0.044263734
1,0.068065369
1,-0.103617381
1,-0.175111321
1,0.053414308
1,0.06998327
1,0.021283107
1,-0.144312074
1,-0.012563068
1,0.15763563
1,-0.143653836
1,0.027732605
1,-0.0564612
1,0.021023162
1,-0.12128121
1,-0.168370093
1,0.054893901
1,0.013308962
1,0.023336611
1,-0.148440708
1,0.043188445
1,0.126785169
1,-0.054038699
1,0.033649066
1,-0.050047897
1,0.089058632
1,-0.08264978
1,-0.012521244
1,0.085691875
1,0.046182943
1,-0.094934715
1,-0.003884414
1,0.237239654
1,-0.009893695
1,0.226785906
1,-0.040394715
1,-0.059369495
1,0.032667585
1,0.47156482
1,0.260820684
1,0.326282124
1,0.53683066
1,0.328832615
1,0.474582398
1,0.560605944
1,0.154619902
1,0.362706079
1,0.115913435
1,0.171731414
1,0.330350736
1,0.479234538
1,0.291322046
1,0.502542132
1,0.346014356
1,0.382286453
1,0.35253234
1,0.468734497
1,0.345513178
1,0.480320856
1,0.266931365
1,0.26752032
1,0.336168768
1,0.239470183
1,0.240836402
1,0.411982682
1,0.37470794
1,0.250534866
1,0.472129237
1,0.296966398
1,0.378468621
1,0.235675021
1,0.306203407
1,0.459987389
1,0.480303921
1,0.245723306
1,0.303949918
1,0.307236564
1,0.293090435
1,0.435622229
1,0.31546274
1,0.485169095
1,0.190153361
1,0.401321133
1,0.451494899
1,0.272161805
1,0.322208965
1,0.239385294
1,0.275308099
1,0.252053109
1,0.460708317
1,0.268366796
1,0.526411569
1,0.470681312
1,0.292059274
1,0.335230283
1,0.220047814
1,0.178832387
1,0.435159868
1,0.401176424
1,0.377061216
1,0.496422666
1,0.357894598
1,0.340863946
1,0.357013202
1,0.472035377
1,0.222600957
1,0.33487319
1,0.550486025
1,0.368559926
1,0.301146903
1,0.532019991
1,0.356744173
1,0.465682185
1,0.316979594
1,0.431537808
1,0.312287942
1,0.405670428
1,0.447869053
1,0.231676075
1,0.286935689
1,0.400796108
1,0.419682488
1,0.317351129
1,0.441234197
1,0.522958522
1,0.315917401
1,0.261555925
1,0.393264561
1,0.346349284
1,0.374085092
1,0.466759885
1,0.323545259
1,0.448140075
1,0.450410757
1,0.29577541
1,0.190269072
1,0.179245808
1,0.494351657
1,0.666756363
1,0.399934667
1,0.409002857
1,0.433475005
1,0.328194132
1,0.362322454
1,0.287458224
1,0.408510436
1,0.430746724
1,0.422745531
1,0.242552503
1,0.486758529
1,0.418432355
1,0.353492951
1,0.36643356
1,0.235736906
1,0.346142974
1,0.348924813
1,0.479245098
1,0.359160099
1,0.340980225
1,0.358491362
1,0.358600111
1,0.293296427
1,0.396985943
1,0.278400257
1,0.31610274
1,0.196018692
1,0.530461296
1,0.507751036
1,0.399394424
1,0.455593227
1,0.6161142
1,0.473090977
1,0.333694872
1,0.663612991
1,0.632005735
1,0.491096477
1,0.449953098
1,0.406437506
1,0.488052812
1,0.491219019
1,0.352197684
1,0.512524021
1,0.519583234
1,0.588675505
1,0.50139235
1,0.290561933
1,0.461447852
1,0.359102723
1,0.507644147
1,0.458750335
1,0.548278998
1,0.566602971
1,0.510490985
1,0.343649488
1,0.595864285
1,0.34580277
1,0.468198272
1,0.357723016
1,0.483045916
1,0.646157756
1,0.574998619
1,0.533823146
1,0.46848291
1,0.547143763
1,0.325471834
1,0.372171336
1,0.575630288
1,0.457084398
1,0.628218524
1,0.36720149
1,0.638503178
1,0.529538334
1,0.56890912
1,0.53307673
1,0.801275457
1,0.390141704
1,0.422783724
1,0.428624119
1,0.671423673
1,0.548482964
1,0.504077781
1,0.33237352
1,0.58883685
1,0.595617574
1,0.684819184
1,0.471597106
1,0.420561864
1,0.511129643
1,0.471537234
1,0.382929804
1,0.612431875
1,0.697383776
1,0.578360435
1,0.475676001
1,0.427193581
1,0.533301074
1,0.389134773
1,0.566659827
1,0.476465572
1,0.430454917
1,0.534177151
1,0.496680347
1,0.460004
1,0.568122349
1,0.438229281
1,0.401888899
1,0.332870618
1,0.782178888
1,0.392131665
1,0.542040338
1,0.620280345
1,0.316703066
1,0.451118542
1,0.615476607
1,0.471498171
1,0.616275045
1,0.486480585
1,0.529376647
1,0.644545669
1,0.375643799
1,0.318698229
1,0.603706036
1,0.709592506
1,0.479981431
1,0.514115731
1,0.441142394
1,0.578768772
1,0.56612493
1,0.559264562
1,0.379788462
1,0.454088456
1,0.526205869
1,0.639095719
1,0.405181345
1,0.306829555
1,0.571608829
1,0.570414354
1,0.473195407
1,0.393154
1,0.215506241
1,0.494166073
1,0.531652996
1,0.431628667
1,0.478749238
1,0.383185788
1,0.459298687
1,0.466614388
1,0.406988461
1,0.451459972
1,0.413938526
1,0.588432291
1,0.549117728
1,0.398210089
1,0.364759761
1,0.441346152
1,0.426434088
1,0.317074287
1,0.233630859
1,0.206908099
1,0.284578782
1,0.343807194
1,0.308178239
1,0.418007869
1,0.302493087
1,0.317776934
1,0.572849292
1,0.297066161
1,0.382995297
1,0.273012621
1,0.456316124
1,0.26219486
1,0.354177805
1,0.358078686
1,0.489550817
1,0.24501755
1,0.336303075
1,0.212190255
1,0.482650981
1,0.46328886
1,0.429945469
1,0.238085849
1,0.478893811
1,0.389842208
1,0.512855426
1,0.375230171
1,0.463574314
1,0.327736002
1,0.390443228
1,0.335760784
1,0.281298851
1,0.425340257
1,0.435951575
1,0.055069777
1,0.113535194
1,0.533313743
1,0.504448868
1,0.372320165
1,0.353917503
1,0.478362166
1,0.346692314
1,0.518012633
1,0.457262001
1,0.430699367
1,0.300510403
1,0.431503693
1,0.238655782
1,0.425004955
1,0.349052415
1,0.234367437
1,0.236660591
1,0.367881415
1,0.316935926
1,0.403771958
1,0.381135775
1,0.257947153
1,0.338164809
1,0.419181288
1,0.377602237
1,0.345454936
1,0.457125591
1,0.471521595
1,0.435550731
1,0.239223958
1,0.327855898
1,0.393109349
1,0.177370973
1,0.401494792
1,0.323659786
1,0.517448301
1,0.414075434
1,0.365701129
1,0.397149886
1,0.29029318
1,0.430809181
1,0.539244922
1,0.553766592
1,0.367259217
1,0.308935756
1,0.494494585
1,0.353601409
1,0.364347872
1,0.279718731
1,0.476781057
1,0.13618006
1,0.151452657
1,0.288435809
1,0.339483415
1,0.260225837
1,0.271251257
1,0.396408369
1,0.524523476
1,0.198000812
1,0.412690753
1,0.389673669
1,0.48835195
1,0.255847006
1,0.246556492
1,0.283701017
1,0.269822451
1,0.323404017
1,0.421789788
1,0.303699202
1,0.307491931
1,0.474267085
1,0.225259399
1,0.325535043
1,0.275006825
1,0.179480537
1,0.334089527
1,0.30150191
1,0.330320413
1,0.353349512
1,0.208501742
1,0.321623258
1,0.284832267
1,0.275010305
1,0.378628214
1,0.230826264
1,0.299935417
1,0.279883668
1,0.357319858
1,0.557436179
1,-0.031941834
1,0.04726066
1,0.00135325
1,-0.124175928
1,-0.107993859
1,0.09279398
1,-0.02137671
1,-0.079590339
1,0.015290506
1,-0.103731266
1,0.032671653
1,-0.033275125
1,0.007411321
1,-0.169951412
1,0.020165643
1,0.148566298
1,0.116176794
1,0.009436962
1,-0.052629215
1,-0.035975233
1,-0.105166284
1,0.017048899
1,-0.122071793
1,-0.118753709
1,-0.014399362
1,0.051992732
1,0.065844959
1,-0.004546665
1,0.050761084
1,0.096912503
1,-0.063370867
1,-0.040208001
1,-0.094815725
1,-0.0462783
1,0.108402675
1,-0.127147841
1,0.202531183
1,-0.14063359
1,0.028105214
1,0.111226372
1,0.12628252
1,-0.001137183
1,0.172662911
1,-0.003767709
1,0.149708126
1,0.063230761
1,0.07465446
1,-0.022561073
1,0.038881403
1,0.070729391
1,0.000770072
1,-0.171939187
1,-0.025919475
1,-0.018408271
1,-0.068414138
1,0.261400766
1,-0.033606125
1,-0.159137053
1,0.007143063
1,-0.113276785
1,-0.003120002
1,0.037872466
1,-0.166114252
1,-0.163351715
1,0.030882926
1,0.122773598
1,-0.014717707
1,-0.101367978
1,0.042237565
1,-0.089930548
1,-0.072101359
1,0.165227919
1,0.001011814
1,0.014742567
1,0.044639832
1,0.033787784
1,-0.06026206
1,0.062967143
1,-0.061655811
1,0.064179452
1,-0.115841604
1,0.029039948
1,-0.068236625
1,0.168141466
1,-0.189839881
1,-0.032346452
1,-0.009042351
1,0.109160439
1,0.053513736
1,0.053401775
1,-0.209133357
1,0.104732309
1,0.112354052
1,0.116181729
1,0.055710824
1,-0.067079916
1,-0.049142917
1,-0.093546841
1,0.020190623
1,0.104297341
1,0.026069207
1,-0.014967919
1,0.06685211
1,0.196933315
1,-0.057044509
1,0.024165944
1,0.003654428
1,-0.228453454
1,0.15353891
1,0.12914602
1,0.045132365
1,0.024765975
1,0.034442933
1,0.004896555
1,-0.008887207
1,-0.100159787
1,0.0274637
1,-0.045120829
1,0.010487568
1,0.138958819
1,-0.071760416
1,-0.011181366
1,-0.159370261
1,0.042000523
1,0.02042133
1,-0.036495499
1,-0.072267031
1,0.136463783
1,-0.34801954
1,-0.489018429
1,-0.339899786
1,-0.373488561
1,-0.297085859
1,-0.356498966
1,-0.320749349
1,-0.418342925
1,-0.290522328
1,-0.269216526
1,-0.130204753
1,-0.540261516
1,-0.412497148
1,-0.338153669
1,-0.441680979
1,-0.319722376
1,-0.356976443
1,-0.481367295
1,-0.349835368
1,-0.539008512
1,-0.371707906
1,-0.443042281
1,-0.297266322
1,-0.512581271
1,-0.169947414
1,-0.313358254
1,-0.373206958
1,-0.298600172
1,-0.204773689
1,-0.345394273
1,-0.350439381
1,-0.358848603
1,-0.380109052
1,-0.445175038
1,-0.388307081
1,-0.33799831
1,-0.351202772
1,-0.352731606
1,-0.437131714
1,-0.440503543
1,-0.262424085
1,-0.404415139
1,-0.594573604
1,-0.32737796
1,-0.43515262
1,-0.230295128
1,-0.338126279
1,-0.278083314
1,-0.367134665
1,-0.52654819
1,-0.531249454
1,-0.412588357
1,-0.240608128
1,-0.292958254
1,-0.436938182
1,-0.550500662
1,-0.279839683
1,-0.307524471
1,-0.436068139
1,-0.283153
1,-0.152067276
1,-0.473401343
1,-0.297744001
1,-0.342245844
1,-0.304820435
1,-0.570593471
1,-0.190753739
1,-0.497754736
1,-0.293640772
1,-0.358177372
1,-0.354586525
1,-0.166503738
1,-0.519228834
1,-0.358224896
1,-0.406256669
1,-0.482708183
1,-0.445716222
1,-0.458916556
1,-0.388052962
1,-0.49547881
1,-0.394241992
1,-0.504175501
1,-0.432278224
1,-0.292993976
1,-0.326935856
1,-0.420517723
1,-0.365141656
1,-0.458620412
1,-0.268453707
1,-0.342217437
1,-0.36205558
1,-0.230397585
1,-0.338574503
1,-0.335370308
1,-0.294980306
1,-0.457270741
1,-0.263088516
1,-0.223567011
1,-0.405498387
1,-0.364291215
1,-0.390343343
1,-0.36308952
1,-0.290209303
1,-0.400822825
1,-0.493447708
1,-0.365171607
1,-0.453677403
1,-0.268640266
1,-0.3743313
1,-0.455228991
1,-0.300197408
1,-0.536791443
1,-0.459905118
1,-0.417712489
1,-0.427104576
1,-0.285067157
1,-0.410114505
1,-0.370677774
1,-0.313022091
1,-0.319671071
1,-0.542491351
1,-0.365529013
1,-0.244319802
1,-0.259124098
1,-0.38397705
1,-0.315393543
1,-0.221271849
1,-0.399829568
1,-0.509829177
1,-0.652968789
1,-0.450074206
1,-0.365971175
1,-0.503624427
1,-0.6424054
1,-0.548887924
1,-0.648778641
1,-0.458578834
1,-0.466045438
1,-0.542152724
1,-0.353507546
1,-0.441077514
1,-0.653537066
1,-0.689656256
1,-0.439639344
1,-0.432498453
1,-0.633359545
1,-0.579294453
1,-0.705599617
1,-0.31212218
1,-0.63656702
1,-0.506086067
1,-0.574810588
1,-0.520686524
1,-0.473810477
1,-0.667833553
1,-0.819061635
1,-0.448244571
1,-0.642110582
1,-0.549267758
1,-0.435442075
1,-0.82606151
1,-0.440929409
1,-0.506689686
1,-0.359662655
1,-0.508376728
1,-0.518828879
1,-0.467704161
1,-0.324401287
1,-0.439923769
1,-0.467222994
1,-0.476693025
1,-0.642097762
1,-0.608723642
1,-0.370707107
1,-0.485944025
1,-0.636856565
1,-0.515681375
1,-0.579304639
1,-0.530333724
1,-0.393929469
1,-0.578510248
1,-0.546243788
1,-0.499427909
1,-0.515289456
1,-0.600152748
1,-0.48674691
1,-0.461879862
1,-0.531567569
1,-0.245997982
1,-0.653614209
1,-0.55020989
1,-0.543306912
1,-0.288146757
1,-0.579779728
1,-0.533544516
1,-0.327260026
1,-0.56071551
1,-0.517154471
1,-0.72735512
1,-0.321987064
1,-0.571417218
1,-0.51636311
1,-0.456151072
1,-0.623818534
1,-0.477534869
1,-0.4290985
1,-0.683453698
1,-0.40959329
1,-0.497415011
1,-0.612351826
1,-0.472680677
1,-0.491453034
1,-0.568160756
1,-0.443675688
1,-0.571898169
1,-0.439593259
1,-0.414664095
1,-0.448320749
1,-0.520573844
1,-0.502673823
1,-0.55241647
1,-0.47952017
1,-0.533206388
1,-0.521606178
1,-0.493507099
1,-0.492798983
1,-0.423029775
1,-0.580133978
1,-0.769891898
1,-0.471371144
1,-0.568036953
1,-0.568754923
1,-0.521063363
1,-0.534313986
1,-0.404242955
1,-0.477539541
1,-0.547714422
1,-0.569121182
1,-0.578873123
1,-0.473581537
1,-0.785106954
1,-0.417687658
1,-0.527474362
1,-0.568810141
1,-0.387991916
1,-0.474790716
1,-0.421752783
1,-0.560308098
1,-0.375124773
1,-0.524140985
1,-0.511600038
1,-0.420860348
1,-0.527327447
1,-0.66863542
1,-0.472811266
1,-0.569383461
1,-0.359126545
1,-0.123065746
1,-0.46162298
1,-0.362235304
1,-0.475658607
1,-0.440941924
1,-0.594394399
1,-0.246006091
1,-0.302780737
1,-0.26875919
1,-0.09973011
1,-0.364014262
1,-0.487443334
1,-0.402495265
1,-0.325540261
1,-0.337497447
1,-0.278120675
1,-0.489667742
1,-0.25220052
1,-0.263957747
1,-0.40403087
1,-0.382721121
1,-0.398408736
1,-0.180975087
1,-0.392868109
1,-0.337286543
1,-0.4835147
1,-0.25880548
1,-0.306125299
1,-0.359055937
1,-0.372314711
1,-0.431562901
1,-0.398374384
1,-0.376595497
1,-0.301692545
1,-0.179323953
1,-0.360864731
1,-0.449603923
1,-0.43993206
1,-0.288012947
1,-0.217545963
1,-0.175637875
1,-0.170668418
1,-0.388902573
1,-0.336277955
1,-0.399698373
1,-0.383954015
1,-0.379439161
1,-0.322082638
1,-0.287655268
1,-0.410271003
1,-0.336083051
1,-0.37165857
1,-0.441944713
1,-0.494665744
1,-0.370151594
1,-0.331397473
1,-0.264829652
1,-0.255785985
1,-0.293936429
1,-0.241660336
1,-0.32524541
1,-0.483367519
1,-0.365331056
1,-0.338749769
1,-0.349155339
1,-0.241264671
1,-0.409105731
1,-0.330272353
1,-0.151885884
1,-0.33512333
1,-0.372893549
1,-0.211817937
1,-0.390534017
1,-0.502803515
1,-0.298731144
1,-0.299148028
1,-0.428161799
1,-0.377468645
1,-0.386404491
1,-0.427324807
1,-0.392444734
1,-0.351921897
1,-0.523448577
1,-0.31831873
1,-0.34905075
1,-0.171749623
1,-0.42495923
1,-0.38107485
1,-0.408640485
1,-0.483564395
1,-0.461344671
1,-0.325746721
1,-0.348910976
1,-0.269780547
1,-0.402226899
1,-0.475620271
1,-0.321665002
1,-0.347053588
1,-0.418046951
1,-0.311830972
1,-0.407469244
1,-0.499719177
1,-0.291849645
1,-0.475596924
1,-0.308287353
1,-0.423291855
1,-0.281184197
1,-0.260817708
1,-0.466593938
1,-0.360762346
1,-0.327756625
1,-0.119739082
1,-0.467695027
1,-0.14397145
1,-0.271234902
1,-0.435182656
1,-0.211116852
1,-0.498138478
1,-0.241083071
1,-0.517500942
1,-0.329035507
1,-0.247655975
1,-0.467999208
1,-0.36827109
1,-0.548729445
1,-0.332280475
1,-0.342730945
1,0.013130697
1,-0.136381382
1,0.023921477
1,0.16766742
1,0.069551528
1,0.080922869
1,0.073784763
1,0.072987685
1,-0.01195175
1,0.100601802
1,-0.116042047
1,-0.013228129
1,-0.07826824
1,-0.089839832
1,-0.069981641
1,0.048452858
1,0.067120571
1,0.156118477
1,0.015801761
1,0.030182753
1,-0.046297576
1,0.02171394
1,0.160236826
1,0.003968618
1,-0.001280611
1,-0.187198718
1,-0.046090325
1,-0.183461454
1,0.039634688
1,-0.154585201
1,0.150344154
1,-0.03437898
1,-0.161839719
1,-0.098019468
1,-0.153190565
1,0.04665654
1,0.017215372
1,0.014023998
1,-0.045402371
1,0.102062529
1,0.031278046
1,-0.105632408
1,-0.067328735
1,0.143489705
1,-0.162204078
1,-0.074112646
1,0.100241437
1,-0.131476667
1,0.011020856
1,-0.049891923
1,-0.219923004
1,-0.085316028
1,-0.04736984
1,0.025590813
1,-0.066138024
1,-0.048922129
1,-0.104596348
1,0.059731154
1,0.062585524
1,-0.00356989
1,0.063174632
1,0.109340409
1,-0.044169335
1,0.07462591
1,-0.036047774
1,0.053373037
1,0.091358191
1,0.020469389
1,-0.003654635
1,-0.090187537
1,-0.17962205
1,0.133176878
1,0.038537978
1,-0.053658164
1,0.07114666
1,-0.100916021
1,-0.06083779
1,0.082777836
1,-0.270833931
1,0.029624993
1,0.016890333
1,0.136745031
1,0.027146807
1,-0.128551588
1,0.128346343
1,0.055160258
1,0.12269577
1,0.206616976
1,-0.101997888
1,0.054992477
1,-0.042620367
1,-0.056251421
1,0.028303645
1,0.086268544
1,-0.129508775
1,0.10514028
1,0.060483895
1,-0.150111443
1,-0.005169765
1,-0.130986686
1,-0.092477078
1,-0.101673092
1,-0.010242164
1,0.029918563
1,-0.046060775
1,0.09955542
1,-0.083369919
1,0.058422793
1,0.070951665
1,0.177684109
1,-0.046190097
1,0.166795143
1,0.136157647
1,-0.064706426
1,-0.015485799
1,0.045937425
1,-0.00424349
1,0.054223464
1,0.03595162
1,-0.080667012
1,0.117926952
1,0.011763107
1,-0.022176971
1,-0.014652386
1,0.093894071
1,0.057469522
1,0.127548401
1,0.06149757
1,0.436938967
1,0.38153793
1,0.251254459
1,0.366849111
1,0.279238692
1,0.426570918
1,0.478973464
1,0.333607681
1,0.373228488
1,0.297024247
1,0.212115371
1,0.379249814
1,0.260891279
1,0.09919561
1,0.356080503
1,0.326085615
1,0.530496829
1,0.301140431
1,0.429595137
1,0.373636672
1,0.249726923
1,0.416652805
1,0.337465145
1,0.273973965
1,0.382213433
1,0.395983598
1,0.392576793
1,0.553990023
1,0.427087935
1,0.32541814
1,0.213109486
1,0.300596755
1,0.448196763
1,0.465274264
1,0.545110603
1,0.577419771
1,0.407189338
1,0.408998621
1,0.318068639
1,0.393408676
1,0.415142633
1,0.286098623
1,0.1888073
1,0.400271775
1,0.556574544
1,0.329556135
1,0.448573315
1,0.408021539
1,0.496422609
1,0.241626061
1,0.13792389
1,0.475847341
1,0.515376028
1,0.207269039
1,0.291543218
1,0.304111678
1,0.251301062
1,0.105585363
1,0.259949427
1,0.242352454
1,0.383058724
1,0.566979257
1,0.533174722
1,0.336208034
1,0.31126965
1,0.371844274
1,0.356092231
1,0.307126892
1,0.357679913
1,0.527354517
1,0.264157981
1,0.294777048
1,0.39932763
1,0.370402459
1,0.304114605
1,0.278288242
1,0.352283424
1,0.30658828
1,0.160367502
1,0.522917558
1,0.285720202
1,0.440852591
1,0.289189409
1,0.198039693
1,0.50043943
1,0.291983946
1,0.395782077
1,0.439630502
1,0.416250797
1,0.409730924
1,0.224219284
1,0.559040839
1,0.40201929
1,0.296500296
1,0.329024793
1,0.35568331
1,0.204372427
1,0.30677313
1,0.360969934
1,0.338219468
1,0.448914998
1,0.299049044
1,0.264296288
1,0.415799658
1,0.280860954
1,0.434106407
1,0.447632371
1,0.329927991
1,0.290852551
1,0.377072308
1,0.343254294
1,0.258001745
1,0.34338958
1,0.332080237
1,0.321292078
1,0.366273918
1,0.584836146
1,0.219955533
1,0.299515089
1,0.301770444
1,0.488908134
1,0.376271231
1,0.404321646
1,0.471335739
1,0.168318079
1,0.588845516
1,0.460377229
1,0.164175185
1,0.704561602
1,0.514769996
1,0.436780815
1,0.554681278
1,0.645595192
1,0.596723815
1,0.530957196
1,0.483534063
1,0.624908895
1,0.360012075
1,0.478412922
1,0.535461743
1,0.473141108
1,0.422151482
1,0.412299266
1,0.405459712
1,0.45121588
1,0.47649008
1,0.538825791
1,0.387473782
1,0.23772667
1,0.477363324
1,0.600797754
1,0.504086459
1,0.426038871
1,0.445446334
1,0.4036712
1,0.605889254
1,0.628341525
1,0.56244363
1,0.707634365
1,0.400051604
1,0.587940486
1,0.516103309
1,0.416934863
1,0.589194971
1,0.574254882
1,0.396199994
1,0.560637693
1,0.367218749
1,0.528447044
1,0.483418157
1,0.581934419
1,0.453585538
1,0.539281139
1,0.352736115
1,0.466869388
1,0.371151343
1,0.45835243
1,0.488818378
1,0.536444447
1,0.4465672
1,0.630032111
1,0.46263133
1,0.393186549
1,0.654869745
1,0.56451278
1,0.499259995
1,0.497783884
1,0.566106041
1,0.598952799
1,0.58414094
1,0.207469496
1,0.558510456
1,0.454698262
1,0.644443833
1,0.412290876
1,0.500018842
1,0.489896126
1,0.590239871
1,0.430769049
1,0.515968746
1,0.348662398
1,0.515987151
1,0.607650943
1,0.294001518
1,0.441386965
1,0.57785969
1,0.493812886
1,0.677144672
1,0.391026556
1,0.398220833
1,0.493230092
1,0.495893712
1,0.684588463
1,0.619847285
1,0.536775429
1,0.348562735
1,0.523541373
1,0.528510408
1,0.489429742
1,0.240605042
1,0.563899763
1,0.669249947
1,0.550377949
1,0.443749626
1,0.573487269
1,0.309858953
1,0.566713213
1,0.418852219
1,0.484420235
1,0.737878892
1,0.576246524
1,0.50416564
1,0.530165496
1,0.386131568
1,0.57321369
1,0.524769127
1,0.592531338
1,0.398752494
1,0.372145889
1,0.358890154
1,0.476004352
1,0.441498511
1,0.679855194
1,0.543120675
1,0.840430228
1,0.48130831
1,0.531587188
1,0.432603
1,0.344950631
1,0.483473199
1,0.520520061
1,0.611967007
1,0.307343415
1,0.514742448
1,0.486489626
1,0.514444481
1,0.234290539
1,0.399815528
1,0.476728607
1,0.292933642
1,0.258526344
1,0.305367002
1,0.271583485
1,0.450948713
1,0.413697147
1,0.399989996
1,0.46671362
1,0.33935044
1,0.39589502
1,0.25435852
1,0.274987536
1,0.392072252
1,0.238328558
1,0.294913964
1,0.387434101
1,0.45909747
1,0.199954175
1,0.399480939
1,0.502933918
1,0.423335223
1,0.264893072
1,0.336948879
1,0.359870146
1,0.265664395
1,0.477121989
1,0.227969247
1,0.380389238
1,0.259642983
1,0.458488345
1,0.255784077
1,0.41535603
1,0.351486923
1,0.488246963
1,0.269058201
1,0.517170015
1,0.428956035
1,0.395111177
1,0.17704457
1,0.155516494
1,0.268525652
1,0.329592701
1,0.317235435
1,0.333660832
1,0.165257253
1,0.291066771
1,0.341588241
1,0.284783663
1,0.367678605
1,0.384880118
1,0.337490951
1,0.458395303
1,0.468645521
1,0.467967046
1,0.182092616
1,0.406438516
1,0.414342094
1,0.374147007
1,0.517388887
1,0.272154312
1,0.424257161
1,0.490101638
1,0.361656073
1,0.356513573
1,0.173907672
1,0.289783374
1,0.376759462
1,0.381964963
1,0.245817822
1,0.250917583
1,0.329602863
1,0.414512929
1,0.440841312
1,0.349613142
1,0.494945831
